COUNTY,Precinct,Precinct_ID,P22COUNTY,P22_STFID,C,S,H,Short,NameOrder,GlobalID,Long,Shape__Area,Shape__Length,F_Precinct,Precinct_ID_1730208031790,Precinct_Reporting,Registered_Voters,Ballots_Cast,Turnout_Percentage,Contest_Title,Contest_ID,Contest_Party,Choice_Name,Choice_ID,Choice_Party,Total_Votes,Total_Overvotes,Total_Undervotes,Total_Invalid_Votes,Absentee_Voting_Votes,Absentee_Voting_Overvotes,Absentee_Voting_Undervotes,Absentee_Voting_Invalid_Votes,Early_Voting_Votes,Early_Voting_Overvotes,Early_Voting_Undervotes,Early_Voting_Invalid_Votes,Election_Day_Voting_Votes,Election_Day_Voting_Overvotes,Election_Day_Voting_Undervotes,Election_Day_Voting_Invalid_Vot,ObjectId
105,PERRY 29,47,00620,1810500620,009,040,061,P 29,Perry 29,119152e9-37c1-437f-8044-a4119d94e391,-86.5540419,14938582.609375,20475.43556945222,Perry 29,47,Reporting         ,1114,562,50,STRAIGHT PARTY,21,,WE THE PEOPLE PARTY,4,WTP,3,1,295,0,0,0,14,0,1,0,157,0,2,1,124,0,25
105,PERRY 29,47,00620,1810500620,009,040,061,P 29,Perry 29,119152e9-37c1-437f-8044-a4119d94e391,-86.5540419,14938582.609375,20475.43556945222,Perry 29,47,Reporting         ,1114,562,50,PRESIDENT AND VICE PRESIDENT OF THE UNITED STATES,55,,KAMALA D. HARRIS / TIM WALZ,4,DEM,378,0,1,0,18,0,0,0,195,0,1,0,165,0,0,0,26
105,PERRY 29,47,00620,1810500620,009,040,061,P 29,Perry 29,119152e9-37c1-437f-8044-a4119d94e391,-86.5540419,14938582.609375,20475.43556945222,Perry 29,47,Reporting         ,1114,562,50,UNITED STATES SENATOR,39,,Rejected write-ins,0,,0,1,10,0,0,0,2,0,0,0,4,0,0,1,4,0,27
105,PERRY 29,47,00620,1810500620,009,040,061,P 29,Perry 29,119152e9-37c1-437f-8044-a4119d94e391,-86.5540419,14938582.609375,20475.43556945222,Perry 29,47,Reporting         ,1114,562,50,UNITED STATES SENATOR,39,,Unassigned write-ins,0,,0,1,10,0,0,0,2,0,0,0,4,0,0,1,4,0,28
105,PERRY 29,47,00620,1810500620,009,040,061,P 29,Perry 29,119152e9-37c1-437f-8044-a4119d94e391,-86.5540419,14938582.609375,20475.43556945222,Perry 29,47,Reporting         ,1114,562,50,GOVERNOR AND LT GOVERNOR,59,,JENNIFER G. MCCORMICK / TERRY GOODIN,2,DEM,369,0,9,0,17,0,1,0,191,0,4,0,161,0,4,0,29
105,PERRY 29,47,00620,1810500620,009,040,061,P 29,Perry 29,119152e9-37c1-437f-8044-a4119d94e391,-86.5540419,14938582.609375,20475.43556945222,Perry 29,47,Reporting         ,1114,562,50,GOVERNOR AND LT GOVERNOR,59,,MIKE BRAUN / MICAH BECKWITH,3,REP,164,0,9,0,20,0,1,0,79,0,4,0,65,0,4,0,30
105,PERRY 29,47,00620,1810500620,009,040,061,P 29,Perry 29,119152e9-37c1-437f-8044-a4119d94e391,-86.5540419,14938582.609375,20475.43556945222,Perry 29,47,Reporting         ,1114,562,50,GOVERNOR AND LT GOVERNOR,59,,DONALD RAINWATER / TONYA HUDSON,1,LIB,20,0,9,0,1,0,1,0,12,0,4,0,7,0,4,0,31
105,PERRY 29,47,00620,1810500620,009,040,061,P 29,Perry 29,119152e9-37c1-437f-8044-a4119d94e391,-86.5540419,14938582.609375,20475.43556945222,Perry 29,47,Reporting         ,1114,562,50,GOVERNOR AND LT GOVERNOR,59,,Christoper Ryan Stried,0,,0,0,9,0,0,0,1,0,0,0,4,0,0,0,4,0,32
105,PERRY 29,47,00620,1810500620,009,040,061,P 29,Perry 29,119152e9-37c1-437f-8044-a4119d94e391,-86.5540419,14938582.609375,20475.43556945222,Perry 29,47,Reporting         ,1114,562,50,GOVERNOR AND LT GOVERNOR,59,,Rejected write-ins,0,,0,0,9,0,0,0,1,0,0,0,4,0,0,0,4,0,33
105,PERRY 29,47,00620,1810500620,009,040,061,P 29,Perry 29,119152e9-37c1-437f-8044-a4119d94e391,-86.5540419,14938582.609375,20475.43556945222,Perry 29,47,Reporting         ,1114,562,50,GOVERNOR AND LT GOVERNOR,59,,Unassigned write-ins,0,,0,0,9,0,0,0,1,0,0,0,4,0,0,0,4,0,34
105,PERRY 29,47,00620,1810500620,009,040,061,P 29,Perry 29,119152e9-37c1-437f-8044-a4119d94e391,-86.5540419,14938582.609375,20475.43556945222,Perry 29,47,Reporting         ,1114,562,50,ATTORNEY GENERAL,65,,DESTINY WELLS,2,DEM,372,0,17,0,18,0,1,0,189,0,9,0,165,0,7,0,35
105,PERRY 29,47,00620,1810500620,009,040,061,P 29,Perry 29,119152e9-37c1-437f-8044-a4119d94e391,-86.5540419,14938582.609375,20475.43556945222,Perry 29,47,Reporting         ,1114,562,50,ATTORNEY GENERAL,65,,TODD ROKITA,1,REP,173,0,17,0,20,0,1,0,88,0,9,0,65,0,7,0,36
105,PERRY 29,47,00620,1810500620,009,040,061,P 29,Perry 29,119152e9-37c1-437f-8044-a4119d94e391,-86.5540419,14938582.609375,20475.43556945222,Perry 29,47,Reporting         ,1114,562,50,"UNITED STATES REPRESENTATIVE, DISTRICT 9",30,,TIMOTHY (TIM) PECK,1,DEM,353,0,15,0,16,0,2,0,184,0,8,0,153,0,5,0,37
105,PERRY 29,47,00620,1810500620,009,040,061,P 29,Perry 29,119152e9-37c1-437f-8044-a4119d94e391,-86.5540419,14938582.609375,20475.43556945222,Perry 29,47,Reporting         ,1114,562,50,"UNITED STATES REPRESENTATIVE, DISTRICT 9",30,,ERIN HOUCHIN,2,REP,171,0,15,0,20,0,2,0,83,0,8,0,68,0,5,0,38
105,PERRY 29,47,00620,1810500620,009,040,061,P 29,Perry 29,119152e9-37c1-437f-8044-a4119d94e391,-86.5540419,14938582.609375,20475.43556945222,Perry 29,47,Reporting         ,1114,562,50,"UNITED STATES REPRESENTATIVE, DISTRICT 9",30,,RUSSELL (RUSS) BROOKSBANK,3,LIB,23,0,15,0,1,0,2,0,11,0,8,0,11,0,5,0,39
105,PERRY 29,47,00620,1810500620,009,040,061,P 29,Perry 29,119152e9-37c1-437f-8044-a4119d94e391,-86.5540419,14938582.609375,20475.43556945222,Perry 29,47,Reporting         ,1114,562,50,"UNITED STATES REPRESENTATIVE, DISTRICT 9",30,,Rejected write-ins,0,,0,0,15,0,0,0,2,0,0,0,8,0,0,0,5,0,40
105,PERRY 29,47,00620,1810500620,009,040,061,P 29,Perry 29,119152e9-37c1-437f-8044-a4119d94e391,-86.5540419,14938582.609375,20475.43556945222,Perry 29,47,Reporting         ,1114,562,50,"UNITED STATES REPRESENTATIVE, DISTRICT 9",30,,Unassigned write-ins,0,,0,0,15,0,0,0,2,0,0,0,8,0,0,0,5,0,41
105,PERRY 29,47,00620,1810500620,009,040,061,P 29,Perry 29,119152e9-37c1-437f-8044-a4119d94e391,-86.5540419,14938582.609375,20475.43556945222,Perry 29,47,Reporting         ,1114,562,50,STATE SENATOR DISTRICT 40,58,,SHELLI YODER,1,DEM,411,0,151,0,21,0,18,0,210,0,76,0,180,0,57,0,42
105,PERRY 29,47,00620,1810500620,009,040,061,P 29,Perry 29,119152e9-37c1-437f-8044-a4119d94e391,-86.5540419,14938582.609375,20475.43556945222,Perry 29,47,Reporting         ,1114,562,50,"STATE REPRESENTATIVE, DISTRICT 61",44,,MATT PIERCE,1,DEM,411,0,151,0,19,0,20,0,209,0,77,0,183,0,54,0,43
105,PERRY 29,47,00620,1810500620,009,040,061,P 29,Perry 29,119152e9-37c1-437f-8044-a4119d94e391,-86.5540419,14938582.609375,20475.43556945222,Perry 29,47,Reporting         ,1114,562,50,"10TH JUDICIAL CIRCUIT, NO. 2",36,,CHRISTINE TALLEY HASEMAN,1,DEM,410,0,152,0,20,0,19,0,208,0,78,0,182,0,55,0,44
105,PERRY 29,47,00620,1810500620,009,040,061,P 29,Perry 29,119152e9-37c1-437f-8044-a4119d94e391,-86.5540419,14938582.609375,20475.43556945222,Perry 29,47,Reporting         ,1114,562,50,"10TH JUDICIAL CIRCUIT, NO. 3",23,,CATHERINE B. STAFFORD,1,DEM,407,0,155,0,20,0,19,0,206,0,80,0,181,0,56,0,45
105,PERRY 29,47,00620,1810500620,009,040,061,P 29,Perry 29,119152e9-37c1-437f-8044-a4119d94e391,-86.5540419,14938582.609375,20475.43556945222,Perry 29,47,Reporting         ,1114,562,50,"10TH JUDICIAL CIRCUIT, NO. 8",34,,DARCIE L. FAWCETT,2,DEM,408,0,154,0,22,0,17,0,205,0,81,0,181,0,56,0,46
105,PERRY 29,47,00620,1810500620,009,040,061,P 29,Perry 29,119152e9-37c1-437f-8044-a4119d94e391,-86.5540419,14938582.609375,20475.43556945222,Perry 29,47,Reporting         ,1114,562,50,COUNTY AUDITOR,69,,BRIANNE (BRI) GREGORY,1,DEM,404,0,158,0,21,0,18,0,202,0,84,0,181,0,56,0,47
105,PERRY 29,47,00620,1810500620,009,040,061,P 29,Perry 29,119152e9-37c1-437f-8044-a4119d94e391,-86.5540419,14938582.609375,20475.43556945222,Perry 29,47,Reporting         ,1114,562,50,COURT OF APPEALS JUDICIAL RETENTION 4TH DISTRICT,31,,YES,1,,238,0,198,0,10,0,18,0,128,0,96,0,100,0,84,0,48
105,PERRY 29,47,00620,1810500620,009,040,061,P 29,Perry 29,119152e9-37c1-437f-8044-a4119d94e391,-86.5540419,14938582.609375,20475.43556945222,Perry 29,47,Reporting         ,1114,562,50,COURT OF APPEALS JUDICIAL RETENTION 4TH DISTRICT,31,,NO,2,,126,0,198,0,11,0,18,0,62,0,96,0,53,0,84,0,49
105,PERRY 29,47,00620,1810500620,009,040,061,P 29,Perry 29,119152e9-37c1-437f-8044-a4119d94e391,-86.5540419,14938582.609375,20475.43556945222,Perry 29,47,Reporting         ,1114,562,50,COUNTY TREASURER,72,,CATHERINE (CATHY) SMITH,1,DEM,409,0,153,0,21,0,18,0,209,0,77,0,179,0,58,0,50
105,PERRY 29,47,00620,1810500620,009,040,061,P 29,Perry 29,119152e9-37c1-437f-8044-a4119d94e391,-86.5540419,14938582.609375,20475.43556945222,Perry 29,47,Reporting         ,1114,562,50,COUNTY CORONER,56,,JEFFERY (JEFF) HALL,1,DEM,402,0,160,0,20,0,19,0,203,0,83,0,179,0,58,0,51
105,PERRY 29,47,00620,1810500620,009,040,061,P 29,Perry 29,119152e9-37c1-437f-8044-a4119d94e391,-86.5540419,14938582.609375,20475.43556945222,Perry 29,47,Reporting         ,1114,562,50,COUNTY SURVEYOR,70,,TROHN ENRIGHT-RANDOLPH,1,DEM,401,0,161,0,20,0,19,0,202,0,84,0,179,0,58,0,52
105,PERRY 29,47,00620,1810500620,009,040,061,P 29,Perry 29,119152e9-37c1-437f-8044-a4119d94e391,-86.5540419,14938582.609375,20475.43556945222,Perry 29,47,Reporting         ,1114,562,50,"COMMISSIONER, DISTRICT 2",47,,JULIE THOMAS,2,DEM,401,0,161,0,21,0,18,0,200,0,86,0,180,0,57,0,53
105,PERRY 29,47,00620,1810500620,009,040,061,P 29,Perry 29,119152e9-37c1-437f-8044-a4119d94e391,-86.5540419,14938582.609375,20475.43556945222,Perry 29,47,Reporting         ,1114,562,50,COMMISSIONER DISTRICT 3,63,,JODY MADEIRA,2,DEM,354,2,30,0,18,0,3,0,182,0,16,0,154,2,11,0,54
105,PERRY 29,47,00620,1810500620,009,040,061,P 29,Perry 29,119152e9-37c1-437f-8044-a4119d94e391,-86.5540419,14938582.609375,20475.43556945222,Perry 29,47,Reporting         ,1114,562,50,COMMISSIONER DISTRICT 3,63,,JOE VAN DEVENTER,1,REP,176,2,30,0,18,0,3,0,88,0,16,0,70,2,11,0,55
105,PERRY 29,47,00620,1810500620,009,040,061,P 29,Perry 29,119152e9-37c1-437f-8044-a4119d94e391,-86.5540419,14938582.609375,20475.43556945222,Perry 29,47,Reporting         ,1114,562,50,COUNTY COUNCIL AT-LARGE,57,,TRENT DECKARD,2,DEM,273,0,890,0,14,0,77,0,145,0,433,0,114,0,380,0,56
105,PERRY 29,47,00620,1810500620,009,040,061,P 29,Perry 29,119152e9-37c1-437f-8044-a4119d94e391,-86.5540419,14938582.609375,20475.43556945222,Perry 29,47,Reporting         ,1114,562,50,COUNTY COUNCIL AT-LARGE,57,,DAVID G HENRY,3,DEM,240,0,890,0,12,0,77,0,128,0,433,0,100,0,380,0,57
105,PERRY 29,47,00620,1810500620,009,040,061,P 29,Perry 29,119152e9-37c1-437f-8044-a4119d94e391,-86.5540419,14938582.609375,20475.43556945222,Perry 29,47,Reporting         ,1114,562,50,COUNTY COUNCIL AT-LARGE,57,,CHERYL MUNSON,1,DEM,279,0,890,0,14,0,77,0,149,0,433,0,116,0,380,0,58
105,PERRY 29,47,00620,1810500620,009,040,061,P 29,Perry 29,119152e9-37c1-437f-8044-a4119d94e391,-86.5540419,14938582.609375,20475.43556945222,Perry 29,47,Reporting         ,1114,562,50,COUNTY COUNCIL AT-LARGE,57,,Joe Davis,0,,1,0,890,0,0,0,77,0,1,0,433,0,0,0,380,0,59
105,PERRY 29,47,00620,1810500620,009,040,061,P 29,Perry 29,119152e9-37c1-437f-8044-a4119d94e391,-86.5540419,14938582.609375,20475.43556945222,Perry 29,47,Reporting         ,1114,562,50,COUNTY COUNCIL AT-LARGE,57,,Rejected write-ins,0,,3,0,890,0,0,0,77,0,2,0,433,0,1,0,380,0,60
105,PERRY 29,47,00620,1810500620,009,040,061,P 29,Perry 29,119152e9-37c1-437f-8044-a4119d94e391,-86.5540419,14938582.609375,20475.43556945222,Perry 29,47,Reporting         ,1114,562,50,COUNTY COUNCIL AT-LARGE,57,,Unassigned write-ins,0,,0,0,890,0,0,0,77,0,0,0,433,0,0,0,380,0,61
105,PERRY 29,47,00620,1810500620,009,040,061,P 29,Perry 29,119152e9-37c1-437f-8044-a4119d94e391,-86.5540419,14938582.609375,20475.43556945222,Perry 29,47,Reporting         ,1114,562,50,MCCSC - DISTRICT 2,60,,APRIL HENNESSEY,1,NP,312,0,250,0,14,0,25,0,158,0,128,0,140,0,97,0,62
105,PERRY 29,47,00620,1810500620,009,040,061,P 29,Perry 29,119152e9-37c1-437f-8044-a4119d94e391,-86.5540419,14938582.609375,20475.43556945222,Perry 29,47,Reporting         ,1114,562,50,PRESIDENT AND VICE PRESIDENT OF THE UNITED STATES,55,,Doug Jenkins,0,,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,63
105,PERRY 29,47,00620,1810500620,009,040,061,P 29,Perry 29,119152e9-37c1-437f-8044-a4119d94e391,-86.5540419,14938582.609375,20475.43556945222,Perry 29,47,Reporting         ,1114,562,50,PRESIDENT AND VICE PRESIDENT OF THE UNITED STATES,55,,Nala Baozun Scott Johnson Jr,0,,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,64
105,PERRY 29,47,00620,1810500620,009,040,061,P 29,Perry 29,119152e9-37c1-437f-8044-a4119d94e391,-86.5540419,14938582.609375,20475.43556945222,Perry 29,47,Reporting         ,1114,562,50,PRESIDENT AND VICE PRESIDENT OF THE UNITED STATES,55,,Paij Boring,0,,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,65
105,PERRY 29,47,00620,1810500620,009,040,061,P 29,Perry 29,119152e9-37c1-437f-8044-a4119d94e391,-86.5540419,14938582.609375,20475.43556945222,Perry 29,47,Reporting         ,1114,562,50,PRESIDENT AND VICE PRESIDENT OF THE UNITED STATES,55,,Peter Sonski,0,,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,66
105,PERRY 29,47,00620,1810500620,009,040,061,P 29,Perry 29,119152e9-37c1-437f-8044-a4119d94e391,-86.5540419,14938582.609375,20475.43556945222,Perry 29,47,Reporting         ,1114,562,50,PRESIDENT AND VICE PRESIDENT OF THE UNITED STATES,55,,Shonda Irving,0,,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,67
105,PERRY 29,47,00620,1810500620,009,040,061,P 29,Perry 29,119152e9-37c1-437f-8044-a4119d94e391,-86.5540419,14938582.609375,20475.43556945222,Perry 29,47,Reporting         ,1114,562,50,PRESIDENT AND VICE PRESIDENT OF THE UNITED STATES,55,,Susan Maude Buchser,0,,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,68
105,PERRY 29,47,00620,1810500620,009,040,061,P 29,Perry 29,119152e9-37c1-437f-8044-a4119d94e391,-86.5540419,14938582.609375,20475.43556945222,Perry 29,47,Reporting         ,1114,562,50,PRESIDENT AND VICE PRESIDENT OF THE UNITED STATES,55,,Tom Hoefling,0,,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,69
105,PERRY 29,47,00620,1810500620,009,040,061,P 29,Perry 29,119152e9-37c1-437f-8044-a4119d94e391,-86.5540419,14938582.609375,20475.43556945222,Perry 29,47,Reporting         ,1114,562,50,PRESIDENT AND VICE PRESIDENT OF THE UNITED STATES,55,,William Cody Nalbach,0,,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,70
105,PERRY 29,47,00620,1810500620,009,040,061,P 29,Perry 29,119152e9-37c1-437f-8044-a4119d94e391,-86.5540419,14938582.609375,20475.43556945222,Perry 29,47,Reporting         ,1114,562,50,PRESIDENT AND VICE PRESIDENT OF THE UNITED STATES,55,,Rejected write-ins,0,,3,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,71
105,PERRY 29,47,00620,1810500620,009,040,061,P 29,Perry 29,119152e9-37c1-437f-8044-a4119d94e391,-86.5540419,14938582.609375,20475.43556945222,Perry 29,47,Reporting         ,1114,562,50,PRESIDENT AND VICE PRESIDENT OF THE UNITED STATES,55,,Unassigned write-ins,0,,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,72
105,PERRY 29,47,00620,1810500620,009,040,061,P 29,Perry 29,119152e9-37c1-437f-8044-a4119d94e391,-86.5540419,14938582.609375,20475.43556945222,Perry 29,47,Reporting         ,1114,562,50,UNITED STATES SENATOR,39,,VALERIE MCCRAY,1,DEM,368,1,10,0,17,0,2,0,190,0,4,0,161,1,4,0,73
105,PERRY 29,47,00620,1810500620,009,040,061,P 29,Perry 29,119152e9-37c1-437f-8044-a4119d94e391,-86.5540419,14938582.609375,20475.43556945222,Perry 29,47,Reporting         ,1114,562,50,UNITED STATES SENATOR,39,,JIM BANKS,2,REP,170,1,10,0,18,0,2,0,86,0,4,0,66,1,4,0,74
